FilePath,CodeLines,CommentLines,BlankLines,TotalLines,CommentDensityPct
.\server\src\main\java\io\crate\execution\dsl\projection\ProjectionType.java,33,20,8,61,32.78688524590164
.\server\src\main\java\io\crate\execution\dsl\projection\ProjectionVisitor.java,64,20,24,108,18.51851851851852
.\server\src\main\java\io\crate\execution\dsl\projection\ProjectSetProjection.java,65,20,18,103,19.41747572815534
.\server\src\main\java\io\crate\execution\dsl\projection\SourceIndexWriterProjection.java,155,25,25,205,12.195121951219512
.\server\src\main\java\io\crate\execution\dsl\projection\SourceIndexWriterReturnSummaryProjection.java,91,20,17,128,15.625
.\server\src\main\java\io\crate\execution\dsl\projection\SysUpdateProjection.java,118,20,21,159,12.578616352201259
.\server\src\main\java\io\crate\execution\dsl\projection\UpdateProjection.java,166,21,31,218,9.63302752293578
.\server\src\main\java\io\crate\execution\dsl\projection\WindowAggProjection.java,91,26,19,136,19.11764705882353
.\server\src\main\java\io\crate\execution\dsl\projection\WriterProjection.java,182,25,35,242,10.330578512396695
.\server\src\main\java\io\crate\execution\engine\aggregation\AggregateCollector.java,116,23,20,159,14.465408805031446
.\server\src\main\java\io\crate\execution\engine\aggregation\AggregationContext.java,24,20,9,53,37.735849056603776
.\server\src\main\java\io\crate\execution\engine\aggregation\AggregationFunction.java,113,87,20,220,39.54545454545455
.\server\src\main\java\io\crate\execution\engine\aggregation\AggregationPipe.java,53,20,11,84,23.80952380952381
.\server\src\main\java\io\crate\execution\engine\aggregation\DocValueAggregator.java,21,23,10,54,42.592592592592595
.\server\src\main\java\io\crate\execution\engine\aggregation\GroupByMaps.java,87,20,15,122,16.39344262295082
.\server\src\main\java\io\crate\execution\engine\aggregation\GroupingCollector.java,236,28,26,290,9.655172413793103
.\server\src\main\java\io\crate\execution\engine\aggregation\GroupingProjector.java,77,20,13,110,18.181818181818183
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\Aggregations.java,40,20,8,68,29.41176470588235
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\ArbitraryAggregation.java,304,24,52,380,6.315789473684211
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\ArrayAgg.java,104,20,24,148,13.513513513513514
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\average\AverageAggregation.java,289,23,44,356,6.46067415730337
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\average\IntervalAverageAggregation.java,251,23,44,318,7.232704402515723
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\average\numeric\NumericAverageAggregation.java,149,25,22,196,12.755102040816327
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\average\numeric\NumericAverageState.java,50,24,12,86,27.906976744186046
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\average\numeric\NumericAverageStateType.java,57,24,15,96,25.0
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\CmpByAggregation.java,315,20,47,382,5.2356020942408374
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\CollectSetAggregation.java,215,42,31,288,14.583333333333334
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\CompareByType.java,70,20,18,108,18.51851851851852
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\CountAggregation.java,259,23,36,318,7.232704402515723
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\GeometricMeanAggregation.java,290,26,45,361,7.202216066481994
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\MaximumAggregation.java,304,20,52,376,5.319148936170213
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\MinimumAggregation.java,302,20,50,372,5.376344086021505
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\NumericStandardDeviationAggregation.java,132,20,22,174,11.494252873563218
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\NumericStandardDeviationPopAggregation.java,68,20,16,104,19.23076923076923
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\NumericStandardDeviationSampAggregation.java,71,20,16,107,18.69158878504673
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\PercentileAggregation.java,259,23,28,310,7.419354838709677
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\StandardDeviationAggregation.java,173,20,23,216,9.25925925925926
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\StandardDeviationPopAggregation.java,68,20,17,105,19.047619047619047
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\StandardDeviationSampAggregation.java,70,20,17,107,18.69158878504673
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\StringAgg.java,207,24,41,272,8.823529411764707
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\TDigestState.java,84,42,30,156,26.923076923076923
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\TDigestStateType.java,48,20,16,84,23.80952380952381
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\templates\BinaryDocValueAggregator.java,46,20,13,79,25.31645569620253
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\templates\SortedNumericDocValueAggregator.java,46,20,13,79,25.31645569620253
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\TopKAggregation.java,508,30,90,628,4.777070063694268
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\util\KahanSummationForDouble.java,11,25,4,40,62.5
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\util\KahanSummationForFloat.java,11,25,4,40,62.5
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\util\NumericValueHolder.java,6,20,4,30,66.66666666666667
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\util\OverflowAwareMutableLong.java,42,25,12,79,31.645569620253166
.\server\src\main\java\io\crate\execution\engine\aggregation\impl\VarianceAggregation.java,226,20,34,280,7.142857142857143
.\server\src\main\java\io\crate\execution\engine\aggregation\PrimitiveMapWithNulls.java,255,23,50,328,7.012195121951219
.\server\src\main\java\io\crate\execution\engine\aggregation\ResizeAwareMap.java,101,51,26,178,28.651685393258425
.\server\src\main\java\io\crate\execution\engine\aggregation\statistics\NumericStandardDeviationPop.java,17,20,8,45,44.44444444444444
.\server\src\main\java\io\crate\execution\engine\aggregation\statistics\NumericStandardDeviationSamp.java,25,20,8,53,37.735849056603776
.\server\src\main\java\io\crate\execution\engine\aggregation\statistics\NumericVariance.java,79,20,18,117,17.094017094017094
.\server\src\main\java\io\crate\execution\engine\aggregation\statistics\StandardDeviationPop.java,15,20,7,42,47.61904761904762
.\server\src\main\java\io\crate\execution\engine\aggregation\statistics\StandardDeviationSamp.java,19,20,7,46,43.47826086956522
.\server\src\main\java\io\crate\execution\engine\aggregation\statistics\Variance.java,76,24,18,118,20.338983050847457
.\server\src\main\java\io\crate\execution\engine\aggregation\sum\IntervalSumAggregation.java,156,20,28,204,9.803921568627452
.\server\src\main\java\io\crate\execution\engine\aggregation\sum\NumericSumAggregation.java,323,26,55,404,6.435643564356436
.\server\src\main\java\io\crate\execution\engine\aggregation\sum\RemovableCumulativeState.java,55,29,14,98,29.591836734693878
.\server\src\main\java\io\crate\execution\engine\aggregation\sum\RemovableCumulativeStateType.java,68,20,18,106,18.867924528301888
.\server\src\main\java\io\crate\execution\engine\aggregation\sum\SumAggregation.java,360,20,62,442,4.524886877828054
.\server\src\main\java\io\crate\execution\engine\BucketForwarder.java,38,23,9,70,32.857142857142854
.\server\src\main\java\io\crate\execution\engine\collect\BlobShardCollectorProvider.java,82,20,11,113,17.699115044247787
.\server\src\main\java\io\crate\execution\engine\collect\CollectExpression.java,5,23,5,33,69.6969696969697
.\server\src\main\java\io\crate\execution\engine\collect\CollectOperationModule.java,16,20,6,42,47.61904761904762
.\server\src\main\java\io\crate\execution\engine\collect\collectors\BlobOrderedDocCollector.java,17,20,6,43,46.51162790697674
.\server\src\main\java\io\crate\execution\engine\collect\collectors\DummyScorer.java,12,25,7,44,56.81818181818182
.\server\src\main\java\io\crate\execution\engine\collect\collectors\LuceneBatchIterator.java,174,26,25,225,11.555555555555555
.\server\src\main\java\io\crate\execution\engine\collect\collectors\LuceneOrderedDocCollector.java,227,32,29,288,11.11111111111111
.\server\src\main\java\io\crate\execution\engine\collect\collectors\NodeStats.java,153,26,18,197,13.197969543147208
.\server\src\main\java\io\crate\execution\engine\collect\collectors\OptimizeQueryForSearchAfter.java,111,25,8,144,17.36111111111111
.\server\src\main\java\io\crate\execution\engine\collect\collectors\OrderedDocCollector.java,48,31,18,97,31.95876288659794
.\server\src\main\java\io\crate\execution\engine\collect\collectors\OrderedLuceneBatchIteratorFactory.java,123,25,18,166,15.060240963855422
.\server\src\main\java\io\crate\execution\engine\collect\collectors\RemoteCollector.java,186,31,20,237,13.080168776371307
.\server\src\main\java\io\crate\execution\engine\collect\collectors\ScoreDocRowFunction.java,80,20,8,108,18.51851851851852
.\server\src\main\java\io\crate\execution\engine\collect\collectors\ShardStateObserver.java,80,21,18,119,17.647058823529413
.\server\src\main\java\io\crate\execution\engine\collect\CollectTask.java,253,31,31,315,9.841269841269842
.\server\src\main\java\io\crate\execution\engine\collect\count\CountOperation.java,163,20,15,198,10.1010101010101
.\server\src\main\java\io\crate\execution\engine\collect\DocInputFactory.java,41,25,7,73,34.24657534246575
.\server\src\main\java\io\crate\execution\engine\collect\DocValuesAggregates.java,238,25,18,281,8.896797153024911
.\server\src\main\java\io\crate\execution\engine\collect\DocValuesGroupByOptimizedIterator.java,368,24,33,425,5.647058823529412
.\server\src\main\java\io\crate\execution\engine\collect\files\CopyModule.java,31,20,10,61,32.78688524590164
.\server\src\main\java\io\crate\execution\engine\collect\files\FileInput.java,15,27,9,51,52.94117647058823
.\server\src\main\java\io\crate\execution\engine\collect\files\FileInputFactory.java,7,20,6,33,60.60606060606061
.\server\src\main\java\io\crate\execution\engine\collect\files\FileReadingIterator.java,362,54,46,462,11.688311688311689
.\server\src\main\java\io\crate\execution\engine\collect\files\Globs.java,175,37,21,233,15.879828326180258
.\server\src\main\java\io\crate\execution\engine\collect\files\HTTPFileInputFactory.java,138,20,22,180,11.11111111111111
.\server\src\main\java\io\crate\execution\engine\collect\files\LineCollectorExpression.java,6,20,4,30,66.66666666666667
.\server\src\main\java\io\crate\execution\engine\collect\files\LineProcessor.java,110,20,14,144,13.88888888888889
.\server\src\main\java\io\crate\execution\engine\collect\files\LocalFsFileInput.java,117,27,19,163,16.56441717791411
.\server\src\main\java\io\crate\execution\engine\collect\files\LocalFsFileInputFactory.java,11,20,5,36,55.55555555555556
.\server\src\main\java\io\crate\execution\engine\collect\files\SqlFeatureContext.java,48,20,12,80,25.0
.\server\src\main\java\io\crate\execution\engine\collect\files\SqlFeatures.java,35,20,6,61,32.78688524590164
.\server\src\main\java\io\crate\execution\engine\collect\files\SummitsContext.java,59,20,14,93,21.50537634408602
.\server\src\main\java\io\crate\execution\engine\collect\files\SummitsIterable.java,67,20,9,96,20.833333333333332
.\server\src\main\java\io\crate\execution\engine\collect\files\URLFileInput.java,34,22,10,66,33.333333333333336
.\server\src\main\java\io\crate\execution\engine\collect\GroupByOptimizedIterator.java,812,108,71,991,10.898082744702322
.\server\src\main\java\io\crate\execution\engine\collect\LooseIndexScan.java,359,146,54,559,26.118067978533094
.\server\src\main\java\io\crate\execution\engine\collect\LuceneShardCollectorProvider.java,243,24,14,281,8.540925266903914
.\server\src\main\java\io\crate\execution\engine\collect\MapSideDataCollectOperation.java,34,23,8,65,35.38461538461539
.\server\src\main\java\io\crate\execution\engine\collect\NestableCollectExpression.java,43,26,16,85,30.58823529411765
.\server\src\main\java\io\crate\execution\engine\collect\PKLookupOperation.java,183,28,12,223,12.556053811659194
.\server\src\main\java\io\crate\execution\engine\collect\RemoteCollectorFactory.java,150,30,14,194,15.463917525773196
.\server\src\main\java\io\crate\execution\engine\collect\RowCollectExpression.java,38,23,13,74,31.08108108108108
.\server\src\main\java\io\crate\execution\engine\collect\RowShardResolver.java,104,32,17,153,20.915032679738562
.\server\src\main\java\io\crate\execution\engine\collect\RowsTransformer.java,74,20,10,104,19.23076923076923
.\server\src\main\java\io\crate\execution\engine\collect\ShardCollectorProvider.java,134,25,18,177,14.124293785310735
.\server\src\main\java\io\crate\execution\engine\collect\sources\CollectSource.java,13,20,5,38,52.63157894736842
.\server\src\main\java\io\crate\execution\engine\collect\sources\CollectSourceResolver.java,160,21,23,204,10.294117647058824
.\server\src\main\java\io\crate\execution\engine\collect\sources\FileCollectSource.java,120,21,13,154,13.636363636363637
.\server\src\main\java\io\crate\execution\engine\collect\sources\InformationSchemaIterables.java,542,45,92,679,6.62739322533137
.\server\src\main\java\io\crate\execution\engine\collect\sources\NodeStatsCollectSource.java,104,20,10,134,14.925373134328359
.\server\src\main\java\io\crate\execution\engine\collect\sources\ProjectorSetupCollectSource.java,33,20,7,60,33.333333333333336
.\server\src\main\java\io\crate\execution\engine\collect\sources\ShardCollectorProviderFactory.java,91,20,10,121,16.52892561983471
.\server\src\main\java\io\crate\execution\engine\collect\sources\ShardCollectSource.java,407,62,40,509,12.180746561886052
.\server\src\main\java\io\crate\execution\engine\collect\sources\SystemCollectSource.java,138,33,18,189,17.46031746031746
.\server\src\main\java\io\crate\execution\engine\collect\sources\TableFunctionCollectSource.java,72,21,11,104,20.192307692307693
.\server\src\main\java\io\crate\execution\engine\collect\stats\FilteredLogSink.java,46,24,11,81,29.62962962962963
.\server\src\main\java\io\crate\execution\engine\collect\stats\JobsLogs.java,155,58,28,241,24.066390041493776
.\server\src\main\java\io\crate\execution\engine\collect\stats\JobsLogService.java,292,50,39,381,13.123359580052494
.\server\src\main\java\io\crate\execution\engine\collect\stats\LogSink.java,6,20,6,32,62.5
.\server\src\main\java\io\crate\execution\engine\collect\stats\NodeStatsAction.java,9,20,5,34,58.8235294117647
.\server\src\main\java\io\crate\execution\engine\collect\stats\NodeStatsRequest.java,45,20,14,79,25.31645569620253
.\server\src\main\java\io\crate\execution\engine\collect\stats\NodeStatsResponse.java,22,20,9,51,39.21568627450981
.\server\src\main\java\io\crate\execution\engine\collect\stats\NoopLogSink.java,27,20,11,58,34.48275862068966
.\server\src\main\java\io\crate\execution\engine\collect\stats\QueueSink.java,29,20,9,58,34.48275862068966
.\server\src\main\java\io\crate\execution\engine\collect\stats\RamAccountingQueue.java,134,25,32,191,13.089005235602095
.\server\src\main\java\io\crate\execution\engine\collect\stats\TimeBasedQEviction.java,34,20,7,61,32.78688524590164
.\server\src\main\java\io\crate\execution\engine\collect\stats\TransportNodeStatsAction.java,53,20,9,82,24.390243902439025
.\server\src\main\java\io\crate\execution\engine\collect\ValueAndInputRow.java,29,27,8,64,42.1875
.\server\src\main\java\io\crate\execution\engine\CorrelatedJoinProjector.java,80,21,11,112,18.75
.\server\src\main\java\io\crate\execution\engine\distribution\BroadcastingBucketBuilder.java,33,24,9,66,36.36363636363637
.\server\src\main\java\io\crate\execution\engine\distribution\DistributedResultAction.java,9,20,5,34,58.8235294117647
.\server\src\main\java\io\crate\execution\engine\distribution\DistributedResultRequest.java,125,21,28,174,12.068965517241379
.\server\src\main\java\io\crate\execution\engine\distribution\DistributedResultResponse.java,25,20,10,55,36.36363636363637
.\server\src\main\java\io\crate\execution\engine\distribution\DistributingConsumer.java,361,51,39,451,11.30820399113082
